0	605	3	0.0	10817	19605	59.0	10804	19554
0	606	1	0.0	9090	19160	59.0	9072	19147
0	607	0	0.0	15363	15085	59.0	15435	15235
0	608	1	0.0	16305	14696	59.0	16239	14585
0	609	3	0.0	8327	15253	89.0	8420	15310
0	610	2	0.0	3833	17238	58.99999999999999	3740	17459
0	611	0	0.0	10835	19662	59.00000000000001	10817	19605
0	612	0	0.0	7139	21381	59.0	7121	21316
0	613	2	0.0	13579	7001	58.99999999999999	13662	6980
0	614	0	0.0	9283	14156	89.0	9181	13985
0	615	1	0.0	7964	17447	59.0	7711	17375
0	616	0	0.0	14874	29331	39.0	14878	29457
0	617	0	0.0	14694	7683	39.0	14760	7971
0	618	0	0.0	8704	18357	59.0	8378	18302
0	619	2	0.0	13742	12378	58.99999999999999	13699	12501
0	620	0	0.0	10914	6778	59.0	10860	6834
0	621	0	0.0	10964	25138	89.0	11051	25138
0	622	2	0.0	15130	23016	58.99999999999999	15096	22775
0	623	2	0.0	16226	12695	59.0	16240	12792
0	624	0	0.0	8700	11466	59.0	8610	11318
0	625	3	0.0	12492	13426	89.0	12754	13885
0	626	0	0.0	2639	16954	39.0	2377	16954
0	627	0	0.0	6215	19825	59.0	6268	19819
0	628	1	0.0	9094	21626	39.0	9131	21651
0	629	1	0.0	14144	22678	39.0	14271	22741
0	630	1	0.0	15060	19196	59.0	15065	19288
0	631	0	0.0	14123	25187	89.0	14682	25198
0	632	0	0.0	14571	11522	59.0	14533	11499
0	633	0	0.0	14886	19593	58.99999999999999	14847	19622
0	634	0	0.0	11662	8319	39.0	11384	8255
0	635	1	0.0	5169	18858	59.00000000000001	5287	19018
0	636	0	0.0	13137	12346	59.0	13149	12349
0	637	2	0.0	9137	9983	59.0	9088	10040
0	638	3	0.0	16993	22010	58.99999999999999	16931	21983
0	639	0	0.0	4802	19585	59.0	4807	19612
0	640	0	0.0	15721	11116	59.0	14480	10608
0	641	0	0.0	9940	6003	59.0	9924	6974
0	642	0	0.0	8313	7971	59.0	8486	8108
0	643	0	0.0	12303	26670	59.00000000000001	12289	26524
0	644	1	0.0	11309	18284	39.0	11371	18316
0	645	0	0.0	9190	21674	39.0	9261	21685
0	646	0	0.0	13784	26785	59.00000000000001	13818	26767
0	647	0	0.0	14892	11629	59.0	15066	11571
0	648	1	0.0	6024	17849	134.0	6134	17890
0	649	2	0.0	8831	15200	59.0	8780	14338
0	650	1	0.0	7605	17989	134.0	7682	17976
0	651	0	0.0	13632	18108	89.0	13481	18095
0	652	0	0.0	13014	26218	59.0	13059	26304
0	653	1	0.0	13170	13815	58.99999999999999	13123	13949
0	654	1	0.0	6416	17243	59.0	6467	17253
0	655	0	0.0	18489	10533	26.0	18498	10605
0	656	1	0.0	4774	10221	59.0	4736	10299
0	657	1	0.0	18047	25666	26.0	18023	25642
0	658	1	0.0	3997	21336	134.0	4449	21285
0	659	0	0.0	11863	13489	59.0	11691	13479
0	660	0	0.0	15260	20684	58.99999999999999	15340	20586
0	661	0	0.0	9955	18633	58.99999999999999	9985	18504
0	662	2	0.0	13858	11129	134.0	13861	11491
0	663	0	0.0	8550	8025	59.0	8486	8108
0	664	5	0.0	13000	25824	31.53125	13098	25797
0	665	0	0.0	12419	19846	59.0	12458	19813
0	666	0	0.0	10684	6627	59.00000000000001	10460	6481
0	667	0	0.0	13901	8271	89.0	13722	8263
0	668	0	0.0	10907	15410	59.0	11011	15482
0	669	0	0.0	12230	13499	59.0	12165	13411
0	670	1	0.0	11396	13028	201.0	12016	12788
0	671	0	0.0	12587	14582	134.0	12612	14474
0	672	1	0.0	3939	17194	39.0	4046	17224
0	673	1	0.0	13210	9432	26.0	13350	9452
0	674	1	0.0	8369	7600	59.0	8320	7666
0	675	0	0.0	15081	16032	59.0	15010	15974
0	676	3	0.0	15765	21537	126.125	15382	21382
0	677	2	0.0	12476	15436	59.00000000000001	12413	15422
0	678	2	0.0	12280	22562	59.00000000000001	12395	22279
0	679	0	0.0	16798	28531	39.0	16603	28633
0	680	0	0.0	16832	25684	26.0	16842	25583
0	681	0	0.0	16246	5056	59.0	15855	4973
0	682	2	0.0	12492	19861	134.0	12466	19807
0	683	0	0.0	4807	19612	59.0	4828	19655
0	684	0	0.0	18100	17157	26.0	17965	17263
0	685	1	0.0	20056	17728	25.999999999999996	20056	17881
0	686	0	0.0	9576	16496	59.00000000000001	9576	16515
0	687	0	0.0	5987	21904	59.0	5933	21834
0	688	5	0.0	15080	16235	31.531249999999996	14928	16215
0	689	0	0.0	13036	26064	59.0	12977	25973
0	690	0	0.0	9703	12834	59.0	9599	12644
0	691	1	0.0	11235	25135	59.0	11126	25136
0	692	0	0.0	13059	26304	58.99999999999999	13114	26414
0	693	0	0.0	13183	14204	89.0	13034	14290
0	694	0	0.0	19033	16395	26.0	19125	16361
0	695	0	0.0	12508	24865	59.0	12323	24784
0	696	0	0.0	9681	5224	39.0	9622	5453
0	697	4	0.0	12215	4730	58.99999999999999	12239	4705
0	698	0	0.0	10086	21080	59.00000000000001	10172	21086
0	699	2	0.0	9276	18276	89.0	9168	18210
0	700	0	0.0	5693	23250	25.999999999999996	5629	22727
0	701	1	0.0	5303	19171	59.0	5314	19144
0	702	1	0.0	14640	21330	89.0	14653	21194
